population_size,tournament_size,mutation_rate,lap,value,weight,fitness,convergence_gen,runing_duration
200,2,12,1,3046.0,230.0,1009.763,402,0.011699914932250977
200,2,12,2,3010.0,253.2,989.3435,402,0.011543035507202148
200,2,12,3,2928.0,262.6,1045.9101,418,0.012609004974365234
200,2,12,4,2971.0,232.4,1073.1274,402,0.011748075485229492
200,2,13,0,3454.0,284.8,1075.5033,402,0.011951923370361328
200,2,13,1,3397.0,282.0,1096.7004,578,0.02108311653137207
200,2,13,2,3010.0,253.2,989.3435,402,0.012086153030395508
200,2,13,3,3044.0,280.5,1053.2835,594,0.021757841110229492
200,2,13,4,2971.0,232.4,1073.1274,402,0.01196599006652832
200,2,14,0,3454.0,284.8,1075.5033,402,0.012492656707763672
200,2,14,1,3046.0,230.0,1009.763,402,0.01243901252746582
200,2,14,2,3010.0,253.2,989.3435,402,0.012311935424804688
200,2,14,3,3132.0,275.5,1045.6424,402,0.012369155883789062
200,2,14,4,2971.0,232.4,1073.1274,402,0.01244807243347168
200,2,15,0,3454.0,284.8,1075.5033,402,0.012722969055175781
200,2,15,1,3180.0,281.7,1033.826,494,0.01792597770690918
200,2,15,2,3010.0,253.2,989.3435,402,0.012778997421264648
200,2,15,3,3132.0,275.5,1045.6424,402,0.012671947479248047
200,2,15,4,2971.0,232.4,1073.1274,402,0.012822866439819336
200,2,16,0,3454.0,284.8,1075.5033,402,0.013116121292114258
200,2,16,1,3046.0,230.0,1009.763,402,0.013113737106323242
200,2,16,2,3385.0,284.9,996.4624,478,0.017516136169433594
200,2,16,3,3132.0,275.5,1045.6424,402,0.013128042221069336
200,2,16,4,2971.0,232.4,1073.1274,402,0.013102054595947266
200,2,17,0,3454.0,284.8,1075.5033,402,0.013527870178222656
200,2,17,1,3046.0,230.0,1009.763,402,0.013483047485351562
200,2,17,2,3010.0,253.2,989.3435,402,0.013466119766235352
200,2,17,3,3132.0,275.5,1045.6424,402,0.013586997985839844
200,2,17,4,2971.0,232.4,1073.1274,402,0.0135650634765625
200,2,18,0,3454.0,284.8,1075.5033,402,0.013814926147460938
200,2,18,1,3046.0,230.0,1009.763,402,0.013948917388916016
200,2,18,2,3086.0,279.7,1001.4222,702,0.03212785720825195
200,2,18,3,3132.0,275.5,1045.6424,402,0.015227794647216797
200,2,18,4,3380.0,271.7,1122.2641,580,0.02853870391845703
200,2,19,0,3454.0,284.8,1075.5033,402,0.015368938446044922
200,2,19,1,3355.0,277.2,1100.6642,498,0.02099919319152832
200,2,19,2,3155.0,274.9,991.164,488,0.019887208938598633
200,2,19,3,3132.0,275.5,1045.6424,402,0.014405012130737305
200,2,19,4,2971.0,232.4,1073.1274,402,0.014361143112182617
200,2,20,0,3454.0,284.8,1075.5033,402,0.01488184928894043
200,2,20,1,3046.0,230.0,1009.763,402,0.014805316925048828
200,2,20,2,3263.0,274.3,1061.7289,522,0.02254629135131836
200,2,20,3,3217.0,277.7,1049.1572,410,0.015324831008911133
200,2,20,4,2971.0,232.4,1073.1274,402,0.014770746231079102
200,2,21,0,3454.0,284.8,1075.5033,402,0.015228986740112305
200,2,21,1,3465.0,259.2,1146.2272,566,0.02608203887939453
200,2,21,2,3010.0,253.2,989.3435,402,0.015162229537963867
200,2,21,3,3167.0,273.0,1073.7874,484,0.020611047744750977
200,2,21,4,2971.0,232.4,1073.1274,402,0.015117883682250977
200,2,22,0,3299.0,262.7,1110.8715,500,0.02251601219177246
200,2,22,1,3341.0,284.7,1031.9482,598,0.029136180877685547
200,2,22,2,3010.0,253.2,989.3435,402,0.015469074249267578
200,2,22,3,3132.0,275.5,1045.6424,402,0.015429973602294922
200,2,22,4,3410.0,284.0,1075.6124,554,0.026106834411621094
200,2,23,0,3454.0,284.8,1075.5033,402,0.01583099365234375
200,2,23,1,3046.0,230.0,1009.763,402,0.01581430435180664
200,2,23,2,3170.0,270.7,1026.4269,474,0.021066904067993164
200,2,23,3,3087.0,280.0,1112.5206,412,0.016602277755737305
200,2,23,4,2971.0,232.4,1073.1274,402,0.015806198120117188
200,2,24,0,3454.0,284.8,1075.5033,402,0.0163729190826416
200,2,24,1,3046.0,230.0,1009.763,402,0.01625204086303711
200,2,24,2,3010.0,253.2,989.3435,402,0.016186237335205078
200,2,24,3,3132.0,275.5,1045.6424,402,0.01632380485534668
200,2,24,4,3577.0,284.4,1142.841,482,0.022346019744873047
200,2,25,0,3454.0,284.8,1075.5033,402,0.01663517951965332
200,2,25,1,3181.0,268.4,1063.0516,592,0.03070998191833496
200,2,25,2,3010.0,253.2,989.3435,402,0.016714811325073242
200,2,25,3,3132.0,275.5,1045.6424,402,0.01668405532836914
200,2,25,4,2971.0,232.4,1073.1274,402,0.016544103622436523
200,2,26,0,3454.0,284.8,1075.5033,402,0.017112016677856445
200,2,26,1,3280.0,281.0,1085.047,630,0.03435516357421875
200,2,26,2,3010.0,253.2,989.3435,402,0.017075061798095703
200,2,26,3,3191.0,282.3,1089.2194,438,0.019746065139770508
200,2,26,4,3360.0,284.7,1083.7924,590,0.03164386749267578
200,2,27,0,3454.0,284.8,1075.5033,402,0.01735687255859375
200,2,27,1,3462.0,280.7,1112.5522,674,0.03875899314880371
200,2,27,2,3010.0,253.2,989.3435,402,0.017293930053710938
200,2,27,3,3271.0,281.4,1063.771,408,0.0178072452545166
200,2,27,4,3416.0,281.4,1114.7469,584,0.031751155853271484
200,2,28,0,3454.0,284.8,1075.5033,402,0.017867088317871094
200,2,28,1,3046.0,230.0,1009.763,402,0.017731904983520508
200,2,28,2,2965.0,264.7,998.9993,406,0.01802802085876465
200,2,28,3,3383.0,273.2,1201.9007,752,0.04587078094482422
200,2,28,4,3438.0,278.7,1120.1118,428,0.0198361873626709
200,2,29,0,3327.0,264.2,1124.2564,478,0.024377107620239258
200,2,29,1,3471.0,276.7,1146.607,746,0.04626297950744629
200,2,29,2,3452.0,283.8,1118.3882,870,0.0563812255859375
200,2,29,3,3203.0,274.3,1109.7909,698,0.04228973388671875
200,2,29,4,3162.0,268.3,1078.5992,502,0.026263952255249023
200,2,30,0,3454.0,284.8,1075.5033,402,0.01857614517211914
200,2,30,1,3170.0,270.6,1040.0274,548,0.030629873275756836
200,2,30,2,3010.0,253.2,989.3435,402,0.018593788146972656
200,2,30,3,3132.0,275.5,1045.6424,402,0.01847696304321289
200,2,30,4,3488.0,272.0,1129.4604,754,0.04800820350646973
200,2,31,0,3232.0,278.9,1082.9235,534,0.030019760131835938
200,2,31,1,2986.0,258.6,1037.9604,650,0.04018712043762207
200,2,31,2,3242.0,284.1,1160.665,798,0.05258297920227051
200,2,31,3,3138.0,265.5,1046.5151,408,0.019419193267822266
200,2,31,4,3330.0,266.0,1073.2919,456,0.02357196807861328
200,2,32,0,3598.0,282.4,1183.9254,472,0.02538275718688965
200,2,32,1,3176.0,262.3,1120.4183,538,0.03145909309387207
200,2,32,2,3234.0,265.1,1093.7405,584,0.035125017166137695
200,2,32,3,3375.0,278.1,1078.7899,466,0.02526116371154785
200,2,32,4,2971.0,232.4,1073.1274,468,0.02516937255859375
200,2,33,0,3311.0,277.6,1126.5567,416,0.02084493637084961
200,2,33,1,3498.0,283.1,1160.8988,672,0.04379010200500488
200,2,33,2,3148.0,269.1,1056.4044,624,0.039353132247924805
200,2,33,3,3132.0,275.5,1045.6424,402,0.019679784774780273
200,2,33,4,3410.0,283.6,1120.4918,628,0.03980112075805664
200,2,34,0,3454.0,284.8,1075.5033,402,0.019928693771362305
200,2,34,1,3425.0,283.9,1020.4077,600,0.03812384605407715
200,2,34,2,3207.0,278.1,1030.5763,504,0.029215097427368164
200,2,34,3,3336.0,279.3,1070.8663,498,0.028829097747802734
200,2,34,4,2971.0,232.4,1073.1274,402,0.02001476287841797
200,2,35,0,3488.0,281.4,1106.7825,506,0.030204057693481445
200,2,35,1,3056.0,242.9,1035.6721,594,0.038330793380737305
200,2,35,2,3321.0,263.6,1073.6257,758,0.0534970760345459
200,2,35,3,2979.0,229.7,1069.4126,588,0.03766179084777832
200,2,35,4,3322.0,281.0,1101.0583,572,0.03620791435241699
200,2,36,0,3454.0,284.8,1075.5033,402,0.02101302146911621
200,2,36,1,3359.0,276.5,1125.6804,940,0.07196497917175293
200,2,36,2,3297.0,272.5,1095.7355,630,0.04247879981994629
200,2,36,3,3289.0,284.3,1097.0646,422,0.02267313003540039
200,2,36,4,2971.0,232.4,1073.1274,402,0.020873069763183594
200,2,37,0,3425.0,272.8,1078.384,410,0.02191901206970215
200,2,37,1,3046.0,230.0,1009.763,402,0.021265029907226562
200,2,37,2,3099.0,269.4,1057.6732,496,0.030146121978759766
200,2,37,3,3333.0,280.1,1093.4339,408,0.021844148635864258
200,2,37,4,3381.0,282.7,1077.843,492,0.029757976531982422
200,2,38,0,3454.0,284.8,1075.5033,402,0.021679162979125977
200,2,38,1,3046.0,230.0,1009.763,402,0.021461963653564453
200,2,38,2,3429.0,279.0,1049.6771,598,0.040940046310424805
200,2,38,3,3284.0,268.5,1097.9502,492,0.030606746673583984
200,2,38,4,3523.0,284.0,1102.3846,458,0.027257204055786133
200,2,39,0,3454.0,284.8,1075.5033,402,0.021817684173583984
200,2,39,1,3046.0,230.0,1009.763,402,0.022119998931884766
200,2,39,2,2891.0,217.9,1093.4907,566,0.03832411766052246
200,2,39,3,3194.0,283.6,1070.7642,406,0.022375106811523438
200,2,39,4,3323.0,284.6,1106.1809,410,0.02280592918395996
200,2,40,0,3454.0,284.8,1075.5033,402,0.022279977798461914
200,2,40,1,3276.0,247.3,1075.9337,830,0.06603598594665527
200,2,40,2,3484.0,277.9,1164.8558,838,0.06697869300842285
200,2,40,3,3174.0,262.2,1073.303,424,0.024493694305419922
200,2,40,4,3285.0,264.1,1175.781,552,0.037782907485961914
200,2,41,0,3454.0,284.8,1075.5033,402,0.022552013397216797
200,2,41,1,3046.0,230.0,1009.763,402,0.02278304100036621
200,2,41,2,3010.0,253.2,989.3435,402,0.022623062133789062
200,2,41,3,3296.0,275.0,1099.7964,486,0.031577110290527344
200,2,41,4,3202.0,265.7,1075.8657,454,0.027976036071777344
200,2,42,0,3454.0,284.8,1075.5033,402,0.023202180862426758
200,2,42,1,3046.0,230.0,1009.763,402,0.022961139678955078
200,2,42,2,2930.0,251.8,999.3058,414,0.02448892593383789
200,2,42,3,3272.0,271.5,1090.6103,438,0.026745080947875977
200,2,42,4,3427.0,276.8,1092.4785,452,0.028500080108642578
200,2,43,0,3245.0,267.1,1115.2098,504,0.03428196907043457
200,2,43,1,3367.0,259.6,1229.3356,742,0.06024503707885742
200,2,43,2,3131.0,272.2,1033.9207,542,0.03858208656311035
200,2,43,3,3298.0,281.9,1086.9132,550,0.03954315185546875
200,2,43,4,2971.0,232.4,1073.1274,402,0.023426055908203125
200,2,44,0,3372.0,270.8,1078.5068,460,0.030291318893432617
200,2,44,1,3075.0,267.4,1036.6136,558,0.04100513458251953
200,2,44,2,3190.0,264.6,1058.2144,610,0.04678797721862793
200,2,44,3,3132.0,275.5,1045.6424,402,0.02373194694519043
200,2,44,4,3367.0,276.6,1074.1814,600,0.045760154724121094
200,2,45,0,3454.0,284.8,1075.5033,402,0.024116992950439453
200,2,45,1,3281.0,268.2,1063.4771,484,0.03350710868835449
200,2,45,2,3287.0,269.9,1144.1669,778,0.06623578071594238
200,2,45,3,3212.0,253.7,1071.5007,608,0.048654794692993164
200,2,45,4,2971.0,232.4,1073.1274,402,0.025515079498291016
200,2,46,0,3464.0,280.5,1097.1597,450,0.030534982681274414
200,2,46,1,3046.0,230.0,1009.763,402,0.02467203140258789
200,2,46,2,3295.0,278.4,1086.4972,668,0.05517411231994629
200,2,46,3,3132.0,275.5,1045.6424,402,0.024618864059448242
200,2,46,4,2971.0,232.4,1073.1274,402,0.024927854537963867
200,2,47,0,3454.0,284.8,1075.5033,402,0.025063037872314453
200,2,47,1,3369.0,282.2,1086.1469,724,0.06258916854858398
200,2,47,2,3060.0,243.3,1078.936,414,0.026433229446411133
200,2,47,3,3132.0,275.5,1045.6424,402,0.02532362937927246
200,2,47,4,3273.0,266.3,1106.7189,418,0.026911020278930664
200,2,48,0,3291.0,251.0,1108.5523,506,0.03791213035583496
200,2,48,1,3177.0,263.5,1021.7908,420,0.027518033981323242
200,2,48,2,3143.0,269.9,1083.3305,698,0.06052803993225098
200,2,48,3,3152.0,260.3,1060.645,434,0.029188156127929688
200,2,48,4,3428.0,280.4,1145.5934,440,0.030130863189697266
200,2,49,0,3279.0,284.9,1098.0443,592,0.04868888854980469
200,2,49,1,3258.0,259.9,1017.5081,404,0.02613091468811035
200,2,49,2,3137.0,267.0,1099.4478,598,0.04941892623901367
200,2,49,3,3394.0,282.1,1089.4172,440,0.030378103256225586
200,2,49,4,2971.0,232.4,1073.1274,402,0.026088953018188477
200,2,50,0,3375.0,275.8,1075.5784,502,0.03862285614013672
200,2,50,1,3427.0,282.5,1109.3082,696,0.06249499320983887
200,2,50,2,3242.0,280.3,1073.1261,686,0.06100606918334961
200,2,50,3,3132.0,275.5,1045.6424,442,0.031055927276611328
200,2,50,4,2971.0,232.4,1073.1274,402,0.026489973068237305
200,2,51,0,3280.0,283.3,1098.9139,586,0.04945182800292969
200,2,51,1,3190.0,266.8,1121.2093,502,0.03913593292236328
200,2,51,2,3248.0,284.6,1054.8372,472,0.03521108627319336
200,2,51,3,3068.0,250.2,1098.5202,562,0.046835899353027344
200,2,51,4,3342.0,273.1,1129.2345,492,0.03793668746948242
200,2,52,0,3298.0,277.6,1077.8379,452,0.03331899642944336
200,2,52,1,3046.0,230.0,1009.763,402,0.027175188064575195
200,2,52,2,3101.0,254.1,1100.0923,764,0.07257199287414551
200,2,52,3,3310.0,269.9,1093.2361,432,0.03061389923095703
200,2,52,4,2971.0,232.4,1073.1274,402,0.027256250381469727
200,2,53,0,3454.0,284.8,1075.5033,402,0.027379989624023438
200,2,53,1,3415.0,275.5,1085.3966,488,0.038520097732543945
200,2,53,2,3468.0,283.9,1104.669,736,0.06999397277832031
200,2,53,3,3326.0,283.1,1157.8673,518,0.04226398468017578
200,2,53,4,3334.0,268.4,1129.857,734,0.06972217559814453
200,2,54,0,3454.0,284.8,1075.5033,402,0.0276949405670166
200,2,54,1,3046.0,230.0,1009.763,402,0.027952194213867188
200,2,54,2,3261.0,280.0,1113.7435,752,0.0730600357055664
200,2,54,3,3348.0,278.7,1099.7486,438,0.03228902816772461
200,2,54,4,3398.0,281.6,1117.3141,416,0.029784679412841797
200,2,55,0,3454.0,284.8,1075.5033,402,0.028334856033325195
200,2,55,1,3568.0,277.2,1181.6046,600,0.05424308776855469
200,2,55,2,3210.0,277.8,1085.4639,912,0.09501004219055176
200,2,55,3,3197.0,280.0,1064.9351,720,0.06994390487670898
200,2,55,4,3464.0,277.1,1145.6526,598,0.05386185646057129
200,2,56,0,3454.0,284.8,1075.5033,442,0.03383612632751465
200,2,56,1,2983.0,269.8,1010.5141,402,0.02872920036315918
200,2,56,2,3282.0,260.0,1057.2169,718,0.07060503959655762
200,2,56,3,3132.0,275.5,1045.6424,402,0.02839803695678711
200,2,56,4,3217.0,281.7,1082.6636,496,0.041252851486206055
200,2,57,0,3184.0,263.1,1075.5865,566,0.05105876922607422
200,2,57,1,3046.0,230.0,1009.763,402,0.02893805503845215
200,2,57,2,3364.0,272.1,1118.246,412,0.030400991439819336
200,2,57,3,3172.0,274.5,1123.7194,510,0.04358720779418945
200,2,57,4,3462.0,284.2,1188.3976,574,0.05229687690734863
200,2,58,0,3141.0,270.6,1087.0483,564,0.05165815353393555
200,2,58,1,3207.0,279.8,1048.4432,480,0.04002523422241211
200,2,58,2,3436.0,273.0,1054.533,472,0.039018869400024414
200,2,58,3,3132.0,275.5,1045.6424,402,0.029304027557373047
200,2,58,4,2971.0,232.4,1073.1274,402,0.02948927879333496
200,2,59,0,3234.0,236.4,1133.5538,600,0.057119131088256836
200,2,59,1,3046.0,230.0,1009.763,402,0.02966785430908203
200,2,59,2,3271.0,277.4,1098.4732,508,0.04480624198913574
200,2,59,3,3335.0,264.6,1076.9338,452,0.03655385971069336
200,2,59,4,2971.0,232.4,1073.1274,402,0.029773950576782227
200,50,1,0,3454.0,284.8,1075.5033,402,0.007572174072265625
200,50,1,1,3228.0,270.2,1108.4947,410,0.007905006408691406
200,50,1,2,3350.0,268.6,1086.5226,590,0.013073921203613281
200,50,1,3,3300.0,279.7,1128.9141,740,0.01735210418701172
200,50,1,4,3350.0,255.0,1126.4645,504,0.0106658935546875
200,50,2,0,3092.0,255.7,1085.4329,584,0.013610124588012695
200,50,2,1,3046.0,230.0,1009.763,402,0.007908105850219727
200,50,2,2,3307.0,277.0,1128.6163,794,0.02024698257446289
200,50,2,3,3309.0,284.9,1078.722,436,0.009025812149047852
200,50,2,4,3426.0,280.1,1160.4369,708,0.017419099807739258
200,50,3,0,3454.0,284.8,1075.5033,402,0.008263826370239258
200,50,3,1,3299.0,283.6,1072.6638,536,0.012839794158935547
200,50,3,2,3308.0,255.1,1185.274,1064,0.03029775619506836
200,50,3,3,3166.0,265.4,1103.8065,620,0.015564203262329102
200,50,3,4,3476.0,276.2,1207.6445,766,0.020340919494628906
200,50,4,0,3331.0,247.6,1117.3514,476,0.011456012725830078
200,50,4,1,3523.0,276.1,1191.8112,746,0.020733118057250977
200,50,4,2,3164.0,252.1,1079.1247,412,0.00900578498840332
200,50,4,3,3132.0,275.5,1045.6424,402,0.00881505012512207
200,50,4,4,2971.0,232.4,1073.1274,402,0.00864100456237793
200,50,5,0,3350.0,272.3,1131.9821,454,0.010979890823364258
200,50,5,1,3360.0,274.7,1144.0315,546,0.014284133911132812
200,50,5,2,3026.0,232.4,1138.8363,562,0.01507711410522461
200,50,5,3,3177.0,266.0,1110.3425,432,0.010117053985595703
200,50,5,4,3450.0,271.4,1214.9992,930,0.028460979461669922
200,50,6,0,3454.0,284.8,1075.5033,402,0.009470939636230469
200,50,6,1,3362.0,280.1,1136.2487,436,0.010719060897827148
200,50,6,2,3429.0,284.7,1160.3102,686,0.0204620361328125
200,50,6,3,3365.0,281.8,1127.3905,712,0.021420955657958984
200,50,6,4,3286.0,270.2,1155.3789,714,0.02156209945678711
200,50,7,0,3187.0,253.1,1088.2389,480,0.013022899627685547
200,50,7,1,3401.0,279.7,1169.918,1020,0.034981727600097656
200,50,7,2,3399.0,280.1,1079.4746,554,0.016134977340698242
200,50,7,3,3132.0,275.5,1045.6424,402,0.00985407829284668
200,50,7,4,3102.0,250.4,1141.2603,850,0.02819991111755371
200,50,8,0,3454.0,284.8,1075.5033,402,0.010259151458740234
200,50,8,1,3349.0,279.4,1089.4593,572,0.017466068267822266
200,50,8,2,3228.0,276.0,1022.3051,408,0.010618209838867188
200,50,8,3,3132.0,275.5,1045.6424,560,0.017026662826538086
200,50,8,4,3441.0,266.2,1216.1444,1128,0.04126596450805664
200,50,9,0,3454.0,284.8,1075.5033,402,0.010622978210449219
200,50,9,1,3545.0,249.7,1237.5669,1290,0.05022001266479492
200,50,9,2,3331.0,257.2,1178.7876,952,0.03505086898803711
200,50,9,3,3530.0,275.4,1188.1496,532,0.016636371612548828
200,50,9,4,3371.0,267.4,1171.7105,422,0.011515140533447266
200,50,10,0,3525.0,269.1,1182.8548,788,0.02891707420349121
200,50,10,1,3028.0,240.1,1166.405,822,0.030532121658325195
200,50,10,2,3392.0,256.9,1206.1635,1008,0.039205074310302734
200,50,10,3,3209.0,269.8,1128.662,696,0.02461385726928711
200,50,10,4,3264.0,259.1,1191.5715,1088,0.04291510581970215
200,50,11,0,3454.0,284.8,1075.5033,402,0.011614084243774414
200,50,11,1,3433.0,269.5,1148.0336,540,0.018041133880615234
200,50,11,2,3075.0,274.1,1074.2885,584,0.020309925079345703
200,50,11,3,3490.0,281.5,1192.9785,618,0.021782875061035156
200,50,11,4,3442.0,271.8,1152.8808,832,0.0322878360748291
200,50,12,0,3454.0,284.8,1075.5033,402,0.01174616813659668
200,50,12,1,3434.0,267.8,1197.0094,1096,0.046746253967285156
200,50,12,2,3246.0,263.0,1101.3923,698,0.026504993438720703
200,50,12,3,3397.0,278.7,1121.3011,872,0.03559279441833496
200,50,12,4,3347.0,281.9,1177.0065,686,0.02594923973083496
200,50,13,0,3454.0,284.8,1075.5033,402,0.012206077575683594
200,50,13,1,3318.0,259.9,1154.7534,712,0.02838873863220215
200,50,13,2,3226.0,270.3,1161.2995,696,0.02766704559326172
200,50,13,3,3373.0,279.1,1118.955,852,0.03552412986755371
200,50,13,4,3272.0,271.4,1114.5161,486,0.01678609848022461
200,50,14,0,3454.0,284.8,1075.5033,402,0.012490034103393555
200,50,14,1,3101.0,256.0,1091.2748,656,0.026374101638793945
200,50,14,2,3338.0,265.9,1088.3338,812,0.03460192680358887
200,50,14,3,3373.0,279.7,1072.0388,470,0.016330242156982422
200,50,14,4,3390.0,272.6,1162.0968,950,0.0422968864440918
200,50,15,0,3186.0,215.1,1085.9241,492,0.017913103103637695
200,50,15,1,3226.0,259.6,1075.0427,442,0.015090227127075195
200,50,15,2,3400.0,274.9,1161.7889,898,0.040762901306152344
200,50,15,3,3125.0,269.0,1050.1803,410,0.013335943222045898
200,50,15,4,2971.0,232.4,1073.1274,402,0.012875080108642578
200,50,16,0,3454.0,284.8,1075.5033,402,0.013435125350952148
200,50,16,1,3046.0,230.0,1009.763,444,0.015783071517944336
200,50,16,2,3086.0,260.2,1056.6866,466,0.0169830322265625
200,50,16,3,2893.0,248.7,1061.7615,468,0.017323017120361328
200,50,16,4,2971.0,232.4,1073.1274,402,0.013288259506225586
200,50,17,0,3366.0,275.0,1163.2082,850,0.04052615165710449
200,50,17,1,3170.0,276.2,1060.7257,612,0.026174068450927734
200,50,17,2,3015.0,267.4,1041.666,424,0.015118837356567383
200,50,17,3,3502.0,283.3,1126.0445,490,0.01898813247680664
200,50,17,4,3365.0,275.4,1113.3579,466,0.017535924911499023
200,50,18,0,3454.0,284.8,1075.5033,402,0.014146089553833008
200,50,18,1,3533.0,276.9,1138.1076,896,0.0447077751159668
200,50,18,2,3168.0,256.0,1122.1428,556,0.023457050323486328
200,50,18,3,3220.0,267.6,1075.8372,534,0.022305011749267578
200,50,18,4,3024.0,259.0,1073.7927,558,0.023698091506958008
200,50,19,0,3309.0,282.0,1160.0938,772,0.038027048110961914
200,50,19,1,3423.0,275.7,1091.6827,448,0.017320871353149414
200,50,19,2,3283.0,276.6,1143.4766,1166,0.06305193901062012
200,50,19,3,3114.0,275.1,1089.7304,470,0.01883101463317871
200,50,19,4,3565.0,283.4,1197.5757,682,0.032308101654052734
200,50,20,0,3454.0,284.8,1075.5033,402,0.01495504379272461
200,50,20,1,3398.0,277.7,1123.7039,590,0.027127742767333984
200,50,20,2,3325.0,270.7,1061.1354,662,0.03194403648376465
200,50,20,3,3459.0,270.9,1135.6083,926,0.04914093017578125
200,50,20,4,3073.0,239.4,1134.1105,608,0.02827596664428711
200,50,21,0,3454.0,284.8,1075.5033,402,0.015326976776123047
200,50,21,1,3207.0,242.9,1102.305,698,0.034995079040527344
200,50,21,2,3020.0,255.5,1072.8152,514,0.0229642391204834
200,50,21,3,2954.0,269.9,1077.5636,486,0.020930051803588867
200,50,21,4,2971.0,232.4,1073.1274,402,0.015201091766357422
200,50,22,0,3454.0,284.8,1075.5033,402,0.01559591293334961
200,50,22,1,3293.0,277.0,1062.9564,446,0.018761873245239258
200,50,22,2,3337.0,281.3,1104.0323,538,0.02500772476196289
200,50,22,3,3094.0,269.6,1117.5051,512,0.023321866989135742
200,50,22,4,3171.0,262.3,1092.9711,440,0.018233776092529297
200,50,23,0,3193.0,265.5,1105.5691,478,0.021497011184692383
200,50,23,1,3137.0,259.6,1012.4334,402,0.015964031219482422
200,50,23,2,3162.0,240.5,1074.5711,616,0.0313720703125
200,50,23,3,3082.0,270.1,1078.1748,556,0.026879072189331055
200,50,23,4,2971.0,232.4,1073.1274,402,0.016122102737426758
200,50,24,0,3412.0,281.7,1175.2906,780,0.04400491714477539
200,50,24,1,3322.0,263.8,1103.8254,464,0.020914077758789062
200,50,24,2,3132.0,275.6,1105.21,466,0.021101713180541992
200,50,24,3,3132.0,275.5,1045.6424,402,0.01642298698425293
200,50,24,4,3389.0,266.4,1158.7183,590,0.030170917510986328
200,50,25,0,3400.0,279.0,1171.2054,664,0.03638195991516113
200,50,25,1,3510.0,279.2,1179.9822,830,0.04892110824584961
200,50,25,2,3128.0,254.7,1137.5285,728,0.041322946548461914
200,50,25,3,3229.0,281.6,1067.8029,486,0.023020029067993164
200,50,25,4,2971.0,232.4,1073.1274,402,0.016909122467041016
200,50,26,0,3094.0,249.2,1084.1475,582,0.030919313430786133
200,50,26,1,3341.0,275.6,1076.8201,630,0.03474092483520508
200,50,26,2,3227.0,247.5,1088.9839,630,0.03448486328125
200,50,26,3,3232.0,253.1,1161.2864,592,0.03191709518432617
200,50,26,4,3196.0,266.5,1139.3546,560,0.02956986427307129
200,50,27,0,3454.0,284.8,1075.5033,402,0.017534255981445312
200,50,27,1,2979.0,244.5,1044.0145,454,0.021674156188964844
200,50,27,2,3426.0,284.3,1130.4911,780,0.047502756118774414
200,50,27,3,3144.0,270.6,1101.3952,608,0.03374981880187988
200,50,27,4,2971.0,232.4,1073.1274,402,0.01772618293762207
200,50,28,0,3094.0,231.4,1103.5137,518,0.027135133743286133
200,50,28,1,3248.0,285.0,1046.4032,424,0.01979994773864746
200,50,28,2,3290.0,265.0,1110.1207,702,0.042150259017944336
200,50,28,3,3348.0,282.8,1133.1077,638,0.03699779510498047
200,50,28,4,3283.0,272.8,1094.4392,458,0.022520065307617188
200,50,29,0,3297.0,284.5,1100.2925,602,0.034886837005615234
200,50,29,1,3426.0,277.5,1165.4043,678,0.04104328155517578
200,50,29,2,3292.0,280.8,1085.6434,430,0.020643949508666992
200,50,29,3,3221.0,274.1,1093.2811,508,0.027104854583740234
200,50,29,4,2971.0,232.4,1073.1274,402,0.01827096939086914
200,50,30,0,3150.0,252.1,1097.6167,406,0.01901388168334961
200,50,30,1,3073.0,246.7,1044.7908,410,0.01946878433227539
200,50,30,2,3172.0,269.6,1125.455,476,0.024976253509521484
200,50,30,3,3132.0,275.5,1045.6424,402,0.01874995231628418
200,50,30,4,3324.0,271.5,1111.3435,540,0.030356884002685547
200,50,31,0,3454.0,284.8,1075.5033,402,0.019098997116088867
200,50,31,1,3223.0,256.5,1124.3015,496,0.027247190475463867
200,50,31,2,3349.0,277.4,1134.5778,620,0.037970781326293945
200,50,31,3,3153.0,285.0,1111.735,490,0.02668285369873047
200,50,31,4,3226.0,266.8,1177.2522,536,0.03083014488220215
200,50,32,0,3454.0,284.8,1075.5033,402,0.01937413215637207
200,50,32,1,3198.0,270.8,1069.4309,472,0.025622844696044922
200,50,32,2,3350.0,283.3,1129.8624,680,0.04390287399291992
200,50,32,3,3032.0,241.5,1102.8016,698,0.04556894302368164
200,50,32,4,3396.0,276.9,1173.2764,416,0.020605087280273438
200,50,33,0,3219.0,268.2,1144.1089,618,0.03933286666870117
200,50,33,1,3212.0,270.8,1043.3178,442,0.02330923080444336
200,50,33,2,3241.0,284.9,1062.2865,410,0.020607948303222656
200,50,33,3,3135.0,254.3,1099.1089,538,0.031887054443359375
200,50,33,4,3307.0,282.0,1092.9462,408,0.020478010177612305
200,50,34,0,3323.0,277.8,1095.9074,572,0.03593111038208008
200,50,34,1,3200.0,257.5,1113.3076,596,0.03810405731201172
200,50,34,2,3310.0,276.7,1178.1089,808,0.05760002136230469
200,50,34,3,3304.0,276.5,1117.7921,538,0.03273510932922363
200,50,34,4,3620.0,280.1,1228.3494,858,0.062062978744506836
200,50,35,0,3454.0,284.8,1075.5033,402,0.02052021026611328
200,50,35,1,3144.0,237.9,1126.096,586,0.03801417350769043
200,50,35,2,3571.0,264.6,1148.2541,726,0.05105900764465332
